UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
3	0
0	0
0	0
1	0
0	0
0	0
0	0
20	0
45	0
4	0
9	0
7	0
15	0
11	0
14	0
0	0
26	1
41	0
154	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
11	0
12	0
0	0
0	0
0	0
9	0
0	0
0	0
10	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
14	0
0	0
2	0
0	0
13	0
10	0
9	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
2	0
0	0
0	0
4	0
3	0
10	0
11	0
36	0
0	0
5	0
12	0
10	0
3	0
3	0
0	0
0	0
15	0
6	0
13	0
17	0
3	0
19	0
0	0
0	0
8	0
6	0
0	0
0	0
0	0
6	0
0	0
0	0
0	0
0	0
12	0
0	0
0	0
1	0
1	0
0	0
0	0
20	0
0	0
16	0
0	0
0	0
0	0
0	0
1	0
14	0
0	0
0	0
5	0
4	0
14	0
0	0
0	0
11	0
0	0
10	0
0	0
14	0
5	0
55	0
0	0
0	0
0	0
99	0
12	0
1	0
24	0
31	0
20	0
2	0
10	0
9	0
14	0
21	0
0	0
67	0
33	0
7	0
0	0
6	0
0	0
33	0
5	0
50	0
32	0
100	0
193	0
38	0
13	0
36	0
124	0
14	0
11	0
9	0
45	0
6	0
2	0
4	0
12	0
3	0
81	0
292	0
7	0
30	0
2	0
27	0
184	0
0	0
0	0
0	0
0	0
24	0
29	0
61	0
27	0
13	0
25	0
12	0
0	0
0	0
0	0
0	0
300	0
0	0
0	0
10	0
0	0
0	0
3	0
0	0
16	0
0	0
4	0
59	0
0	0
0	0
11	0
6	0
33	0
9	0
0	0
2	0
0	0
0	0
1	0
14	0
0	0
18	2
14	0
5	0
0	0
0	0
14	0
10	0
0	0
4	0
6	0
1456	0
0	0
17	0
1	0
0	0
7	0
19	0
5	0
0	0
10	0
0	0
0	0
40	0
14	0
21	0
8	0
62	0
88	0
194	0
2	0
13	0
3518	0
7	0
43	0
12	0
18	0
0	0
0	3
1	0
21	0
29	0
79	0
24	0
123	0
0	0
2	0
22	0
0	0
59	0
60	0
4	0
0	0
55	0
11	0
77	0
57	0
795	0
495	0
500	0
3085	0
0	0
7	0
0	0
0	0
0	0
0	0
0	0
0	0
11	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
2	1
1	0
7	0
10	0
0	0
30	0
4	0
37	0
219	0
121	0
2	0
1	0
17	0
0	0
3	0
15	0
6	0
28	0
3	0
19	0
0	0
2	8
0	0
0	0
2	0
0	0
0	0
5	0
106	0
0	0
17	0
18	0
287	0
3145	0
22	0
20	0
19	0
254	0
95	0
18	0
1	0
13	0
45	0
7	0
42	0
1	0
232	0
79	0
2	0
0	0
1	0
36	0
295	0
0	0
67	0
47	0
12	0
10	0
0	0
104	0
0	0
3	0
10	0
20	0
21	0
0	0
17	0
0	0
0	0
0	0
10	0
6	0
15	0
2	0
7	0
0	0
35	0
0	0
32	0
11	0
21	0
40	0
0	0
0	0
9	0
68	0
17	0
104	0
8	0
6	0
0	0
3	0
1	0
29	0
16	0
18	0
15	0
0	0
0	0
0	0
0	0
13	0
35	0
1	0
13	0
0	0
31	0
3	0
0	0
2	0
0	0
54	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5404	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
344	0
0	0
0	0
22	0
7	0
5	0
8	0
0	0
0	0
0	0
8	0
0	0
12	0
0	0
51	1
13	0
0	0
0	0
0	0
0	0
0	0
0	0
20	0
544	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
3	0
12	0
0	0
8	0
0	0
7	0
0	0
3	0
0	0
0	0
0	0
42	0
7	0
0	0
0	0
4	0
9	0
0	0
0	0
15	0
0	0
16	0
0	0
0	0
0	0
15	0
0	0
0	0
15	0
0	0
0	0
3	0
11	0
19	0
0	0
7	0
0	0
0	0
0	0
21	0
15	0
7	0
11	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	0
0	0
0	0
0	0
0	0
4	0
1	0
5	0
0	0
0	0
0	0
3	0
6	0
46	0
0	0
0	0
0	0
0	0
0	0
19	0
0	0
0	0
1	0
3	0
20	0
0	0
180	0
0	0
10	0
0	0
7	0
28	0
4	0
0	0
0	0
0	0
8	0
0	0
0	0
7	0
0	0
0	0
0	0
645	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
13	0
20	0
29	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
9	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	0
16	0
0	0
6	0
27	0
0	0
0	0
0	0
42	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
14	0
18	0
0	0
1	0
0	0
0	0
6	0
0	0
0	0
10	1
0	0
5	0
0	0
9	0
0	0
0	0
6	0
9	0
1	5
443	0
0	0
0	0
3	0
0	0
0	0
12	0
0	0
15	0
0	0
3	0
0	0
46	0
11	0
0	0
0	0
0	0
17	0
0	0
0	0
0	0
2	0
0	0
0	0
10	0
10	0
0	0
23	0
6	0
0	0
0	0
132	0
45	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
12	0
1	0
0	0
0	0
0	0
22	0
0	0
0	0
1	0
0	0
4	0
0	0
10	0
0	0
0	0
9	0
0	0
77	0
6	0
146	0
12	0
8	0
6	0
0	0
8	0
10	0
6	0
17	0
0	0
0	0
0	0
15	0
0	0
0	0
0	0
21	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
12	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
13	0
10	0
0	0
0	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
118	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
1	0
21	0
14	0
0	0
0	0
1	0
0	0
0	0
17	0
0	0
4	0
0	0
0	0
1	0
3	0
9	0
0	0
0	0
0	0
0	0
27	0
0	0
0	0
10	0
0	0
0	0
10	0
0	0
0	0
2	0
0	0
0	0
28	0
9	0
22	0
431	0
1777	0
0	0
0	0
0	0
0	0
0	0
4	0
16	0
9	0
9	0
0	0
18	0
1	0
0	0
16	0
0	0
0	0
0	0
0	0
0	0
8	0
14	0
5	0
6	0
0	0
0	0
0	0
736	0
386	0
22	0
54	0
6	0
0	0
0	0
0	0
0	0
0	0
3	0
1	0
0	0
30	0
0	0
0	0
0	0
114	0
39	0
17	0
23	0
54	0
0	0
25	0
56	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
22	0
109	0
6	0
3	0
0	0
2	0
1	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
35	0
10	0
0	0
0	0
21	0
0	0
0	0
0	0
0	0
0	0
0	0
14	0
0	0
0	0
6	0
5	0
3	0
9	0
0	0
29	0
0	0
0	0
0	0
0	0
8	0
7	0
4	0
0	0
0	0
0	0
6	0
17	0
0	0
0	0
1	0
0	0
5	0
0	0
4	0
0	0
8	0
4	0
0	0
0	0
0	0
11	0
0	0
1	3
16	4
0	0
0	0
0	0
0	0
12	0
2	0
0	0
0	0
5	0
3	0
0	0
102	0
106	8
88	24
627	0
0	0
0	0
32	0
9	0
41	0
0	0
0	0
0	0
43	0
7	0
0	0
6	0
0	0
0	0
0	0
5	0
0	0
0	0
0	0
0	0
12	0
18	0
0	0
0	0
0	0
0	0
12	0
0	0
5	0
0	0
0	0
0	0
0	0
9	0
0	0
0	0
0	0
9	0
0	0
0	0
16	0
90	0
29	0
26	0
0	0
0	0
0	0
0	0
18	0
0	0
6	0
9	0
9	0
0	0
0	0
0	2
8	0
0	0
18	0
0	0
0	0
0	0
16	0
8	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	1
0	0
2	0
0	0
0	0
6	0
13	0
281	0
11	0
0	0
0	0
0	0
0	0
7	0
2	0
0	0
0	0
1	0
0	0
0	0
0	0
10	0
0	0
0	0
6	0
6	0
12	0
13	0
0	0
1	0
0	0
11	0
0	0
0	0
0	0
0	0
3	0
0	1
5	0
24	0
0	0
17	0
0	0
10	0
5	0
0	0
471	1
433	1
64	0
0	0
0	0
0	0
0	0
23	0
0	0
0	0
0	0
0	0
13	0
0	0
0	0
0	0
676	0
0	0
0	0
0	0
13	0
0	0
0	0
0	0
2	0
15	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
17	0
0	0
0	0
0	0
0	0
0	0
39	0
12	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
17	0
2	0
0	0
0	0
0	0
0	0
0	0
31	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
10	0
10	0
0	0
0	0
0	0
0	0
0	0
0	0
67	0
20	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
10	0
0	0
97	0
0	0
0	0
5	0
0	0
0	0
0	0
0	0
14	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
7	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
19	0
2	1
0	0
0	0
5	0
0	0
0	0
13	0
0	0
0	0
0	0
28	0
0	0
13	0
5	0
22	0
7	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
30	0
40	0
0	0
0	0
0	0
0	0
5	0
0	0
745	0
5	0
1	0
34	1
29	0
0	0
105	14
11	0
6	0
3	0
14	0
7	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	0
0	0
8	0
0	0
0	0
12	0
0	0
4	0
0	0
9	0
0	0
8	0
8	0
24	0
0	0
2	0
5	0
34	0
0	0
8	0
60	0
20	0
43	0
16	0
5	0
0	0
66	0
14	0
15	0
0	0
17	0
2	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
21	1
10	0
1	0
0	8
1	0
0	0
0	0
2	0
0	0
0	0
0	0
59	0
144	0
261	0
1037	0
7	0
0	0
7	0
20	0
0	0
11	0
0	0
1	0
4	0
0	0
0	0
1	0
1	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
7	0
0	0
0	0
0	0
0	0
0	0
119	0
0	0
0	0
1	0
37	0
0	0
0	0
1	0
18	0
0	0
0	0
16	0
273	0
216	0
0	0
11	0
0	0
0	0
13	0
4	0
12	0
17	0
11	0
9	0
0	0
11	0
0	0
0	0
13	0
0	0
7	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
0	0
9	0
9	0
0	0
27	0
0	0
0	0
7	0
0	0
0	0
0	0
0	0
2	0
0	0
4	0
0	0
0	0
7	0
0	0
0	0
0	0
18	0
5	0
24	0
0	0
0	0
8	0
0	0
3	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
38	0
0	0
0	0
8	0
63	0
7	0
0	0
0	0
0	0
5	0
8	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	0
0	0
24	0
0	0
4	0
27	0
7	0
0	0
1	0
11	0
17	0
0	0
0	0
309	0
0	0
29	0
42	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
1	0
0	0
17	0
0	0
0	0
0	0
10	0
0	0
0	0
0	0
0	0
12	0
15	0
16	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
13	0
3	0
19	0
0	0
0	0
0	0
0	0
11	0
0	0
15	0
0	0
12	0
8	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
4	0
0	0
0	0
13	0
2	0
0	0
0	0
6	0
0	0
8	0
10	0
0	0
49	0
0	0
4	0
27	0
0	0
0	0
0	0
29	1
0	0
3	0
0	0
0	0
0	0
4	0
53	5
1	0
0	0
78	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
8	0
36	0
3	0
0	0
8	0
0	0
0	0
0	0
0	0
0	0
7	0
0	0
0	0
0	0
0	0
0	0
13	0
12	0
0	0
0	0
0	0
0	0
5	0
2	0
2	0
1084	0
4	0
0	0
7	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
26	0
1	0
0	0
0	0
0	0
0	0
13	0
0	0
0	0
37	0
0	0
4	0
1	0
18	0
7	0
3	0
0	0
0	0
3	0
13	0
2	0
0	0
0	0
18	0
0	0
4	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
1	0
18	0
9	0
15	0
1	0
12	0
18	0
4	0
31	0
0	0
3	0
0	0
0	0
1	0
14	0
0	0
14	0
4	0
0	0
0	0
8	0
14	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
9	0
7	0
4	0
2	0
9	0
6	0
0	0
0	0
4	0
0	0
31	0
5	0
3903	0
0	0
0	0
0	0
0	0
0	0
7	0
0	0
11	0
0	0
0	0
2	0
0	0
16	0
0	0
0	0
2	0
0	0
7	0
5	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
28	0
4	0
0	0
0	0
0	0
2	0
0	0
9	0
0	0
0	0
8	0
0	0
0	0
0	0
53	0
55	0
3	0
0	0
0	0
7	0
0	0
0	0
53	0
24	0
35	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
12	0
0	0
8	0
0	0
0	0
0	0
6	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
9	0
138	0
64	0
11	0
18	0
0	0
12	0
0	0
0	0
63	0
0	0
0	0
0	0
11	0
0	0
0	0
76	0
72	0
18	0
8	0
0	0
0	0
159	0
14	0
153	0
1	1
0	0
3	0
0	0
0	0
0	0
12	0
31	0
0	0
284	0
15	0
0	0
0	0
0	0
0	0
0	0
8	0
0	0
0	0
16	0
1	0
0	0
0	0
0	0
15	0
0	0
24	0
3	0
0	0
0	0
0	0
0	0
1	0
0	0
173	22
322	38
5	0
36	0
12	0
1	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	0
15	0
0	0
0	0
0	0
0	0
0	0
5	0
1	0
5	0
0	0
8	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
17	0
0	0
0	0
3	0
6	0
0	0
0	0
0	0
0	0
0	0
11	0
0	0
0	0
4	0
11	0
18	0
1	0
19	0
15	0
0	0
0	0
87	0
15	0
153	0
0	0
10	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
4	0
0	0
0	0
0	0
0	0
8	0
13	0
0	0
6	0
0	0
0	0
5	0
65	0
0	0
14	0
0	0
5	0
0	0
0	0
1	0
0	0
0	0
0	0
12	0
0	0
21	0
0	0
0	0
0	0
8	0
21	0
0	0
67	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
83	0
0	0
0	0
0	0
3	0
38	0
31	0
147	0
0	0
0	0
1	0
1	0
75	0
0	0
0	0
0	0
11	0
0	0
0	0
0	0
0	0
0	0
0	0
3	2
0	34
0	2
0	0
0	0
7	0
0	0
0	0
4	0
9	0
0	0
0	0
11	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
5	0
1	0
8	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
11	0
0	0
10	0
0	0
0	0
0	0
0	0
0	0
0	0
59	0
0	0
16	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
62	0
12	0
119	0
0	0
11	0
0	0
3	0
0	0
0	0
0	0
0	0
4	0
0	0
12	0
2	0
11	0
0	0
0	0
10	0
3	0
0	0
0	0
20	0
0	0
0	0
0	0
6	0
16	0
0	0
0	0
142	0
30	0
7	0
0	0
10	0
0	0
0	0
0	0
0	0
0	0
5	0
2	0
0	0
0	0
0	0
2	0
0	0
3	0
2	0
10	0
2	0
12	0
11	0
8	0
0	0
0	0
1	0
5	0
9	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	0
14	0
0	0
0	0
441	0
10	0
0	0
0	0
9	0
7	0
0	0
3	0
43	0
87	0
12	0
9	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
4	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
8	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
25	0
0	0
0	0
4	0
3	0
0	0
8	0
0	0
0	0
0	0
0	0
0	0
0	0
28	0
1	0
0	0
0	0
0	0
0	0
8	0
0	0
0	0
0	0
6	0
6	0
0	0
9	0
0	0
0	0
193	0
85	0
0	0
0	0
10	0
2	0
0	0
0	0
0	0
5	0
4	0
0	0
3	0
0	0
0	0
13	0
0	0
0	5
0	490
0	2
0	0
0	0
0	0
0	0
0	0
7	3
0	0
5	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
0	0
13	0
0	0
0	0
10	0
2	0
0	0
2	0
0	0
0	0
0	0
9	0
0	0
37	0
0	0
3	0
0	0
0	0
0	0
0	0
13	0
11	0
504	0
0	0
15	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
0	0
0	0
0	0
4	0
29	0
5	0
0	0
0	0
0	0
5	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
9	0
0	0
7	0
20	0
0	0
3	0
0	0
0	0
2	0
0	0
0	0
0	0
16	0
0	0
0	0
0	0
925	0
341	0
28	0
0	0
0	0
3	0
0	0
0	0
6	0
0	0
0	0
0	0
0	0
6	0
6	0
0	0
0	0
9	0
2	0
0	0
11	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
1	0
1	0
21	0
0	0
1	0
10	0
0	0
6	0
0	0
0	0
10	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
11	0
0	0
0	0
2	0
4	0
6	0
0	0
0	0
0	0
0	0
26	0
0	0
0	0
5	0
0	0
0	0
6	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
7	0
0	0
0	0
9	0
0	0
10	0
7	0
0	0
14	0
0	0
14	0
13	0
21	0
10	0
0	0
5	0
0	0
0	0
10	0
0	0
0	0
0	0
0	0
13	0
0	0
0	0
12	0
0	0
9	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
2	0
6	0
8	1
0	0
0	0
0	1
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
2	0
9	0
0	0
0	0
0	0
0	0
4	0
0	0
14	0
159	0
9	0
46	0
0	0
0	0
83	0
15	2
0	0
11	0
0	0
0	0
17	0
0	0
0	0
0	0
0	0
16	0
0	0
0	0
18	0
7	0
0	0
11	0
0	0
0	0
0	0
0	0
0	0
1	0
4	0
1	0
0	0
1	0
0	0
0	0
1	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
0	0
190	0
0	0
59	14
0	0
1467	15
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
16	0
1	0
0	0
0	0
2	0
0	0
81	0
0	0
0	0
6	0
22	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1104	0
79	0
7	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
17	0
2	1
5	0
0	0
67	0
60	0
0	0
4	0
5	0
0	0
0	0
0	0
0	0
0	0
15	0
0	0
0	0
0	0
0	0
0	0
13	0
0	0
0	0
0	0
0	0
16	0
0	0
0	0
1	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
0	0
19	0
0	0
0	0
39	0
2	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
